VG,x_cm,psi_V,n_cm-3,p_cm-3,phin_V,phip_V,is_oxide
-0.4,-1.425517e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.416375e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.407233e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.398091e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.388949e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.379807e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.370665e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.361523e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.352381e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.343239e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.334097e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.324955e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.315813e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.306670e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.297528e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.288386e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.279244e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
-0.4,-1.270102e-04,0.117819,5.000000e+18,2.000000e+01,-0.400000,-0.400000,0
